S1,S2,S3,S4,S5,S6,S9,S10,S11,S12,S13,S14
35.9218,10.96139,2.16,35.64,10.08649,14.73089,29.02408857,13.44789283,9.426628756,20.61057481,9.554013046,8.515216202
37.01718,9.91256,2.38,39.27,11.89018,15.44075,31.11591049,15.41553765,11.19205763,23.96134688,11.87341818,10.94865454
44.64289,11.1735,2.7,44.55,10.79915,18.79599,41.42991886,16.66307443,13.00235602,27.53273764,12.41673777,12.95278958
38.27611,9.88814,2.48,40.92,12.05013,10.50048,36.12097251,14.36851802,12.09349479,26.82214395,11.92674235,9.975244206
36.31494,6.45782,7.353,42.57,11.76818,10.00388,37.26083024,13.58923132,13.3334044,29.67182291,12.4272403,11.69588299
31.45058,5.30599,6.156,35.64,13.95607,9.51268,29.23843836,10.19238726,9.039448397,27.39128518,10.37796154,9.881742713
26.60123,6.03813,5.7,33,12.93462,6.3633,27.20303788,8.738879106,7.923131982,25.3031493,9.561691786,7.914385409
28.36894,5.17826,1.751,33.99,12.5882,9.31622,27.49872795,9.065237114,7.823301134,26.93450668,10.37796154,8.534373207
32.06754,5.82463,6.042,34.98,13.00078,6.80553,30.88309188,9.242191881,9.807295604,26.6864826,10.37796154,10.47478416
34.19411,4.89576,6.498,37.62,14.87015,10.07454,31.68068177,10.06992669,9.519130874,25.01938219,10.71578643,13.2330307
35.69377,5.8357,6.441,37.29,12.61381,14.48354,32.6404406,9.831256584,9.658858305,30.11293531,10.32622471,14.34359604
40.71399,8.71277,11.682,16.52,15.63199,22.25542,36.45575758,10.95403662,10.98366282,25.10849162,10.65312937,18.34730125
34.11484,9.82687,24.44,13.16,8.45767,16.74933,26.59638456,10.04415099,8.941166589,21.34085889,8.617049461,9.151860158
24.1095,10.21617,25.52,12.32,12.2174,11.2917,20.66361746,11.31176464,9.31627546,17.91202435,9.551189253,7.323496027
19.77527,8.78618,21.546,11.34,11.94074,8.8847,19.34290251,11.04221649,11.33072785,16.88341724,9.220720897,5.316182527
17.28698,8.60631,18.088,9.52,8.37011,6.9912,15.32346624,10.10340144,12.20306373,12.76103179,9.021438385,5.113400881
17.86749,6.74909,17.446,8.54,7.13249,7.6578,11.80500933,9.20270842,7.856082543,12.06436693,8.723442857,4.351733959
15.17885,6.50302,14.098,7.42,7.33951,9.28786,12.06550904,9.622708512,7.751597578,9.335333801,8.575122581,3.81217651
14.03017,7.7323,15.162,7.98,7.91296,10.91909,10.37186585,8.831419203,9.457205615,9.453198353,9.217631884,3.222526814
14.39089,7.80857,15.82,9.8,8.04556,10.9599,15.75533995,9.984024984,11.56702874,11.35802199,10.07542634,4.305285167
15.24364,8.20892,18.088,9.52,9.47023,8.02982,19.47962082,8.880622576,10.13485351,11.7514703,10.36044636,6.099382632
14.67296,13.20883,18.72,10.92,5.6082,13.55512,20.77995982,10.07593234,10.13485351,12.80053273,9.432079941,6.481521871
17.75406,12.4962,14.6,10.5449,6.19304,9.44073,19.67066553,9.984024984,9.948941439,12.8733079,9.347491837,5.706888983
26.93338,14.84193,14,20.6,8.168,7.79187,27.38972766,12.76081071,12.93985949,17.69815534,9.727482005,7.634531604
28.20508,9.63799,1.88,31.02,8.37191,8.48461,29.02408857,11.82423567,12.14542421,18.62458424,9.727482005,7.634531604
25.86134,8.74475,1.88,31.02,7.46004,5.45379,28.11953727,11.50137065,10.77185396,18.62458424,9.7986373,7.839198633
28.88926,8.59617,2.2,36.3,7.39768,6.94973,30.9790222,12.53739506,11.35219553,23.39604669,10.25860389,9.247665243
39.02031,10.47281,2.6,42.9,9.52692,15.93508,40.1919449,13.42610818,8.381572522,32.7347077,11.34943127,17.81018337
41.61541,6.70626,7.524,43.56,11.30896,15.43393,39.86054823,11.65515701,9.639190031,36.78596778,11.34943127,18.73151564
38.871,6.50399,7.011,40.59,13.05363,19.93566,36.05380391,11.77489189,9.551903848,35.42678368,11.32128537,21.94644154
33.27347,5.99022,6.726,38.94,11.27661,33.11932,37.38087639,10.59847699,7.541558557,34.15609968,11.41079937,23.92711329
27.41612,6.74465,1.938,37.62,8.90886,46.5508,34.59995458,8.698747531,5.654316297,31.68301595,10.16970474,30.71878242
23.90802,5.86931,6.327,36.63,9.23338,52.00002,33.2813027,7.525499208,5.654316297,32.56212373,10.16970474,29.52649944
23.33072,4.64651,7.125,41.25,8.746,56.11092,35.5824233,8.999468251,5.540241702,30.97261449,11.20288488,37.52745053
26.60571,7.16368,7.695,44.55,9.00089,48.0537,39.51394672,10.68920156,6.209173204,32.36497693,11.04126654,36.92586778
30.8247,12.90933,14.157,20.02,9.16193,48.26979,48.00657518,11.11658123,7.022805641,38.58650535,12.79930985,45.8742694
32.99313,15.559,41.08,22.12,10.95872,43.60665,49.83590714,11.51351013,13.43487114,39.85538198,13.7566217,37.85149217
17.93158,8.19785,20.482,10.78,6.13858,9.58651,18.98561373,9.978982124,10.15760444,14.51370068,9.590502547,4.738348337
17.6336,13.35712,19.418,10.22,5.97181,6.601,11.25984548,9.592723712,12.91923516,15.52024349,8.193376149,4.156625637
14.11015,6.25543,15.158,7.42,10.55856,7.6034,10.34287283,8.208089286,10.27847867,9.488057068,7.664933161,3.752873827
12.95898,7.21269,14.098,7.42,8.6329,11.38823,10.72159391,8.386229937,10.41848604,9.55855045,7.927072632,3.870500511
13.4883,6.3645,14.896,7.84,10.55164,10.13733,10.44672782,9.252502424,9.898575208,10.83237628,7.85222729,3.752873827
15.18287,7.27073,13.786,8.54,8.06745,9.27451,11.42862673,9.184718384,10.28037656,13.31433236,8.820014589,4.156625637
15.8791,15.80856,19.418,10.22,8.252,7.5457,13.81521425,10.47094982,14.20622933,14.85675759,9.152660727,4.156625637
26.59727,27.60045,25.44,14.84,6.86831,6.74408,24.17132927,13.69487467,12.30108408,20.36111565,10.18279548,6.962250468
32.80685,18.05337,22.8,16.4673,8.31273,9.10547,26.05638093,12.65080366,12.57775236,22.27594876,10.52062037,7.458883833
46.24393,20.49825,19.6,28.84,9.10477,13.35671,35.41675716,17.29723838,14.3761745,32.88174509,11.44160145,10.3002095
55.94372,22.02196,3.16,52.14,9.22937,15.47192,40.38872603,14.99142195,13.98493235,42.93880828,12.06473288,17.75892318
71.92157,17.01885,4.32,71.28,9.50057,25.41908,57.70340731,18.50273302,9.862665696,59.20546606,14.73663721,29.84347653
77.12542,16.4709,4.3,40.95,9.76409,32.97668,66.28489951,17.33000172,7.374275824,53.40189971,12.65139808,33.48624852
87.89524,17.52122,4.92,51.18,14.76,32.53138,81.71171117,18.46579833,10.56824779,54.00392233,14.48219622,33.69154123
90.2814,9.73339,13.281,46.89,13.98,28.8429,85.60608504,15.44619143,13.5343632,56.45350388,14.20564192,35.87060468
86.92461,9.19865,13.11,75.9,13.8,33.42326,85.18434215,15.36098969,15.94550862,58.40122025,14.20564192,34.89628353
91.87894,24.55582,43.96,34.44,14.76,32.73816,84.61750812,19.06393849,23.48195729,42.83261393,15.85372507,36.42749169
52.78382,17.10042,31.91,25.06,10.74,12.60403,44.38833415,16.39793523,16.19720813,42.35465566,13.52891203,21.11721009
38.64358,14.42548,37.24,19.6,8.4,10.74181,36.58935076,13.91152737,23.53229595,29.32947544,11.64434253,16.70220071
21.71722,10.99008,25.27,13.3,5.7,7.79971,22.338639,12.51657635,16.02444051,17.02758225,9.961242564,7.51374552
21.66343,10.25456,28.314,13.86,7.92,5.01288,25.31825195,11.65709315,19.93600074,17.80582443,9.961242564,8.055319955
24.14874,11.22,29.26,15.4,8.8,6.5847,25.31825195,12.59898825,22.12395852,20.41354937,10.5394577,9.424320858
20.81526,9.49418,24.472,12.88,7.36,7.58229,20.46738953,11.46315673,17.42960526,16.01891703,9.961242564,7.630795538
20.32743,10.31239,21.922,13.58,9.603,7.16174,20.46738953,12.51657635,20.21438849,16.14935324,9.961242564,7.682526996
21.73788,25.60287,28.196,14.84,8.48,10.48571,20.06320967,14.30737603,22.12455944,18.60006926,10.4551112,7.252056492
28.09762,37.8134,32.4,18.9,10.8,9.62563,32.97816184,17.6489254,23.59695636,25.00435591,11.45370221,9.424320858
38.90316,25.86062,32.8,23.6898,13.12,5.13669,36.72479975,20.18796391,18.65355717,35.96911465,12.26888209,15.92374139
55.32043,29.25666,30.1,44.29,17.2,20.89922,49.42910067,21.14154835,15.53786111,46.47244261,14.8213721,27.74817056
80.61392,26.58405,5.48,40.42,21.92,19.71799,74.55845825,23.5716953,16.09745244,51.48958615,15.55234472,30.28386033
75.56151,18.4927,4.54,74.91,18.16,17.89482,66.08687801,18.55227182,9.541979522,58.79410436,15.51265081,29.41528694
48.63323,14.13942,3.66,60.39,14.64,10.16362,44.49632633,14.35371861,11.96976131,50.99359145,13.79412237,20.68925811
42.4223,15.05989,3.66,60.39,10.07249,30.95104,42.5015923,13.36963158,11.96976131,50.99359145,13.45576379,20.68925811
43.13161,8.39675,10.83,42.7,9.51254,37.57834,43.97166115,10.78620515,12.18083349,55.57838857,13.23884506,30.18335199
45.98075,7.56833,10.26,59.4,9.43048,28.49463,43.61924465,12.91410976,12.05792002,55.13029637,13.38117549,28.60079297
42.07191,6.71444,8.949,51.81,15.38886,14.35948,40.07124937,11.35120872,9.145619399,48.15356408,12.31338667,20.96605172
41.39935,6.92529,2.635,51.15,13.32427,9.67272,39.5768339,11.23991717,9.145619399,44.06307651,12.31338667,20.67304859
40.3261,6.65617,8.607,49.83,14.70751,9.15344,38.56198124,10.89992477,9.31863354,41.39627378,12.31338667,20.87670726
42.03451,6.44251,9.12,52.8,19.391,14.33712,37.98995218,11.11078255,10.7698113,49.09087315,12.31338667,20.96605172
47.68069,7.79111,11.343,35.67,13.36754,45.59618,60.9787358,11.94036266,11.08860389,42.98394464,12.16513808,50.11826984
36.77499,16.81462,29.59,23.94,11.52,49.24881,39.76645704,17.13754566,17.45946453,37.88342549,13.69310108,20.58057219
19.90325,18.30945,22.078,11.62,13.1528,16.74318,27.22492225,7.900654047,18.2192264,16.57852617,9.961242564,11.02950698
14.30185,6.20717,14.098,7.42,13.55962,9.07735,10.94702556,8.946049181,12.04367779,9.307721124,8.688021077,3.203729427
15.32582,7.1541,15.368,9.52,12.64917,10.3101,13.71823862,10.03143218,15.74409922,12.50990961,10.34882417,4.28648778
15.28729,10.14407,19.152,10.08,12.33472,9.16624,16.3655937,10.41780179,16.43202341,11.8358453,9.625888667,4.684924264
16.88161,11.86629,16.8,9.8,9.06977,9.16826,15.34028409,10.41780179,15.66242671,11.8358453,9.334565029,5.351695349
19.81467,12.88939,16.6,11.9894,9.08589,6.15064,18.03829428,9.815705166,13.55090558,15.97422874,9.533275557,6.873319265
24.17552,15.98084,14.14,20.806,11.7119,9.0107,25.64710311,12.83317737,12.04018876,19.32971052,9.61947831,7.161338493
27.70175,15.28205,2.06,33.99,12.45985,6.1348,26.44989576,12.68775246,11.22249479,20.38899217,10.11334695,6.473944713
25.57318,8.57188,2.1,34.65,13.7913,8.84167,26.30674918,12.55861784,10.41611976,19.91629512,10.04615211,6.473944713
32.26804,11.22212,2.42,39.93,20.14154,6.85512,31.11576659,11.2846379,10.36421217,26.31472802,11.60910226,9.020287374
33.70661,10.03075,2.44,40.26,11.1486,24.10917,31.17043638,11.44685444,10.04493467,28.94881045,10.64303479,14.45726116
29.69699,6.23785,7.011,40.59,10.04878,40.14375,34.70962415,11.26802265,9.316537564,30.04791615,10.7325488,14.81028917
27.8613,6.79946,7.296,22.24,8.28163,50.64866,35.90580769,10.69659073,8.133259041,28.06963434,10.7325488,23.76467139
26.61554,5.74641,7.011,10.59,9.4564,53.19958,34.70962415,9.580002725,7.464327539,29.76243541,10.5246343,27.02853219
24.38342,6.26557,2.074,40.26,10.26665,50.63273,33.48561423,9.580002725,8.812171008,27.53324218,10.5246343,27.02853219
22.76809,5.26584,6.897,39.93,6.32447,56.1989,34.84257589,6.843718942,7.01794986,28.48612654,10.5246343,32.09038122
25.09572,7.57179,8.208,47.52,11.14003,57.55163,41.9363491,8.310856648,7.478148038,31.0890913,11.61032274,38.19945035
31.68197,6.57728,9.291,23.79,9.56788,67.23445,48.95735242,9.368707008,10.13481829,32.2151735,12.03115282,51.02945302
33.61358,12.89018,15.642,22.12,10.1713,72.30282,50.05661123,8.599667834,11.06550517,30.69360871,12.4534639,49.44032444
28.03618,11.90561,31.98,17.22,10.57358,11.37719,34.62658524,11.40600002,11.98983709,27.08827749,11.68037048,19.58688142
21.42815,11.39226,26.1,12.6,8.98204,7.16992,27.5426995,10.1585994,10.69302786,17.11184095,9.75400103,7.427706082
15.43213,7.08644,18.354,9.66,9.37078,5.41883,16.56214693,9.597655372,8.591632687,13.16353983,8.81121899,4.392401731
13.66662,7.7732,15.428,8.12,7.86305,6.3022,15.02919226,9.073020944,12.35209089,10.54629932,8.90528941,3.870500511
13.0796,6.6228,14.872,7.28,7.00336,5.17638,10.78081948,8.33813786,11.64634292,8.432319611,7.927072632,3.683704871
12.99781,7.28481,13.3,7,7.50921,5.19497,9.756700308,7.493177869,8.867121725,9.200805749,8.003493175,3.016933787
13.92333,13.79601,14.896,7.84,7.40253,5.96655,11.45847786,9.506797753,12.15620161,9.272502018,8.057348175,3.870500511
12.84045,12.3452,11.526,7.14,6.57173,7.47723,9.389002394,7.926954678,9.713599816,8.476071433,7.873217632,3.800754888
12.49193,13.82648,15.162,7.98,6.06859,6.38621,9.480530738,9.013833221,11.77485843,9.821036185,7.927072632,3.987550529
20.10545,10.54769,22.61,11.9,11.226,6.36255,16.10320865,11.22946511,17.42456045,15.40257452,9.380713121,4.292308613
17.68134,18.12671,20.482,10.78,12.40566,5.935098,16.9022237,10.53647042,16.43202341,13.17103894,9.746228083,5.25445176
16.79267,8.76332,17.628,10.92,12.7121,6.25115,18.20341519,10.49274219,16.59626306,12.98460135,9.961242564,5.68408442
15.39633,16.50785,18.088,9.52,8.56437,5.63244,14.66870212,10.44824203,15.82283666,11.94157018,9.625888667,5.283864309
15.39095,12.52692,16.8,9.8,7.98886,6.03987,14.60362176,10.83461165,18.18697403,11.52194782,9.42497645,5.070308882
21.06877,14.24653,17.8,12.8561,4.24553,7.4652,18.3737205,11.7285745,17.31673464,15.00273152,9.961242564,6.268201196
31.91323,18.13139,16.66,24.514,9.7443,9.10591,30.44193966,15.11966153,18.73517732,22.98059493,11.53990497,9.306694174
40.48269,15.50828,2.92,48.18,11.58191,15.98818,34.09794365,16.46331323,16.97794244,32.55312832,12.17100231,14.41044929
43.13322,11.13162,2.86,47.19,14.64364,19.78257,34.09794365,14.07645581,14.9122204,32.55312832,11.62781816,16.28978608
44.68765,11.70408,2.86,47.19,12.58803,14.72673,36.94217015,13.9408483,16.68148309,39.24005839,11.62781816,18.5391992
41.97916,11.97994,3.12,51.48,9.29644,31.30421,38.97891363,14.27302827,15.70753292,44.16848641,12.31338667,19.50512666
42.48428,7.68089,10.374,60.06,9.27759,80.354,42.20035114,11.80494299,14.78633167,51.85505551,13.26302756,42.51512236
41.24242,7.54489,2.975,57.75,8.99528,83.83282,43.66307095,10.60898004,13.85920136,47.92590622,13.08025257,59.4181872
35.22815,7.02138,9.291,53.79,9.52282,63.94629,34.69588245,9.614535811,12.63761948,47.775091,11.93088621,52.32209736
33.8833,7.95846,9.633,55.77,9.01022,40.00276,40.89763562,10.12479114,11.89088581,50.55292224,11.90041661,49.7229895
33.97223,7.56219,9.747,56.43,8.55372,56.5953,40.89763562,10.12479114,11.89088581,50.30004121,12.84949555,49.99104145
33.10686,15.09957,17.721,25.06,9.40933,58.12099,40.36171018,10.60898004,13.45899919,47.58795332,13.18843926,50.43098742
36.70172,20.73198,54.86,29.54,9.21746,63.24174,45.84907831,14.1749175,22.26408324,46.19436113,14.52044918,50.11800032
34.42121,17.13767,51.62,24.92,9.42183,36.16827,41.28532855,14.50883311,18.83453575,38.53250663,13.71953407,21.23999633
28.10561,15.79073,37.506,19.74,8.01347,29.17773,34.52845789,14.32833723,29.88977917,25.92955974,11.47442057,17.17227873
25.38639,15.07587,35.644,18.76,10.18347,22.3274,34.13545166,16.18659005,29.66677183,22.32666844,12.19201441,10.60094227
20.98832,9.75628,30.03,14.7,9.45511,9.77403,20.56940964,13.43118352,26.01262936,14.75425153,10.52023359,8.053243763
17.1554,7.73699,17.024,8.96,9.69189,7.04071,12.8553961,10.44824203,18.23250097,9.43181269,9.642133362,5.281788117
15.5501,6.70045,15.162,7.98,11.95785,7.37014,9.840231233,9.184718384,14.78857095,8.830247982,9.392856303,4.499871975
15.09142,7.11525,13.108,8.12,11.69695,9.17525,11.00055957,9.184718384,15.49456522,8.528216225,8.948026946,3.861337557
15.51903,8.7276,18.62,9.8,8.36108,10.06492,14.04650944,10.83461165,20.7955242,10.23576905,9.42497645,4.94409591
18.88273,15.92765,22.08,12.88,9.03602,8.94987,20.82401389,11.89369305,19.28449921,15.68453555,10.04744532,6.779015497
27.49434,17.10062,23.2,16.7562,8.73138,9.56018,30.25663742,11.56647371,18.77207888,21.51870072,10.81194401,9.306694174
34.39925,19.73484,19.32,28.428,6.32586,24.12118,35.90218981,13.0678587,18.55389393,34.3114537,11.56062333,16.58457403
34.41725,14.66795,2.92,48.18,6.31499,32.65854,36.40205555,13.90953168,16.60696064,35.44836417,12.30268132,16.59047639
34.28772,11.76287,2.68,44.22,8.86417,21.2372,34.25558097,12.82743253,14.97929214,36.29338815,10.83721865,16.58457403
37.97037,11.98809,2.9,47.85,7.24801,18.19967,41.34580145,12.96499716,12.45560249,40.2987296,12.25817674,19.2897843
38.7513,11.82559,2.8,46.2,8.62371,22.03062,38.85641504,11.7725987,10.19802879,39.06522641,11.8045066,23.14243609
34.66953,5.91801,7.296,42.24,6.14433,22.86339,35.41310115,10.70071366,11.28399186,36.85157973,10.63540902,21.46415134
31.48903,5.65435,6.726,38.94,14.12733,34.6279,36.10338901,8.777683971,9.914470646,36.21812797,10.63540902,28.56427507
30.95111,6.53331,8.721,20.49,15.01481,61.18532,42.662864,9.187548443,8.519482612,37.49059957,12.10961061,38.0477017
34.79066,8.40639,2.822,24.78,12.20665,74.2213,49.70377114,9.699044903,11.07765379,33.25787809,10.84669528,59.23683762
38.60674,8.76987,10.488,20.72,9.61755,69.92,58.894375,10.4561676,10.46341804,37.05378822,12.60936549,50.30020028
34.13422,13.66119,16.236,22.96,8.4677,76.3898,48.42255768,10.12479114,10.34631016,38.15710426,10.84669528,59.36784399
39.12159,21.44979,26.16,30.24,11.95397,82.08,61.32507344,16.79207246,16.75543502,39.10113448,13.13542966,50.61855392
33.41518,15.9083,27.56,22.96,9.99598,39.3495,44.49737371,13.60229372,15.09109032,37.92103317,12.32416884,27.13619087
30.03916,12.62199,34.314,18.06,11.84427,10.16074,35.68545758,13.21637946,15.38594994,25.25401487,11.68188444,11.95914017
22.90079,11.18847,26.866,14.14,8.14604,6.14281,28.0836748,10.6054587,18.01328272,21.17091468,9.68892684,7.694430282
20.13523,9.53793,24.31,11.9,9.45511,6.13548,22.5685959,8.805839089,17.22359225,14.985986,9.980250479,6.873319265
17.54576,9.7995,21.014,11.06,9.69189,12.3367,21.84197093,9.681486885,16.59654337,13.90770634,9.980250479,6.644117926
16.84701,9.02325,19.152,10.08,11.95785,5.05601,17.69677818,8.932452075,17.76431024,15.82465647,9.644896582,5.477672792
16.12074,8.16156,16.272,10.08,11.69695,6.58909,17.14265678,8.471913987,18.8248368,12.54242579,9.443984365,5.477672792
17.66536,9.68053,22.61,11.9,8.36108,6.15667,19.97187413,8.565412925,17.69227846,18.50385274,9.68892684,6.747106293
23.13303,15.51895,22.08,12.88,9.03602,5.26758,24.55232692,9.486028947,16.97538561,18.49851397,9.68892684,6.873248782
30.02918,19.39059,23.6,17.0451,11.37235,13.79764,29.35975252,13.47904696,15.31816636,24.39576013,11.18138649,9.781009865
46.69558,21.83077,23.38,34.402,11.69,20.61736,42.57130703,17.36284831,15.6508738,39.56340781,12.06473288,22.33307573
50.47975,18.00386,3.42,56.43,13.68,33.80315,46.76891759,15.66202679,13.80124057,43.95027854,13.285001,22.1075454
54.53395,14.4317,3.64,60.06,10.92,30.79775,52.28451623,14.54200445,13.16272554,51.00687848,13.71032014,24.31828075
59.69546,15.15407,3.94,65.01,11.82,42.53656,52.60118794,15.68434208,13.50575245,52.51114056,12.12760378,37.23147305
60.47775,15.65574,4.12,67.98,12.36,51.54601,58.15297018,14.33896685,10.61495488,56.27274323,13.3579958,44.82717134
60.21149,8.13848,11.4,66,12,52.51873,61.87254122,12.70226275,10.61495488,54.07373642,11.58203827,47.34343766
55.14198,6.91621,10.83,62.7,11.4,62.12294,58.24883841,10.974491,11.44337981,50.26922466,12.06481121,53.59204324
49.39997,7.81191,9.576,55.44,10.08,56.40243,49.47087142,10.12479114,9.626760605,50.31791388,11.01661723,50.41246441
47.59567,7.44658,3.06,59.4,10.8,68.57824,51.89356731,10.60898004,10.06476936,46.38954606,11.99022291,59.04641131
42.92983,8.28364,10.716,22.04,11.28,93.07206,58.19404157,10.36107603,10.3180997,36.42999161,10.84947095,60.15750854
